code,min_valid_loss,max_valid_auc,min_test_loss,max_test_auc
000166,0.436,0.7875,0.7275,0.4595
002234,0.4609,0.7873,0.6273,0.5332
000045,0.4798,0.7873,0.6575,0.4505
603067,0.4459,0.7867,0.7387,0.4418
600439,0.4834,0.7862,0.6558,0.4817
601398,0.4981,0.7862,0.6171,0.5631
600426,0.5123,0.7862,0.6197,0.5512
301021,0.3524,0.7857,0.6274,0.4568
603511,0.3173,0.7857,0.7156,0.5375
000721,0.4427,0.7857,0.5685,0.6112
688499,0.3518,0.7857,0.6144,0.5058
000605,0.4675,0.7857,0.7016,0.3605
600815,0.432,0.7839,0.5997,0.6267
600302,0.4522,0.7836,0.6532,0.4796
002310,0.4499,0.7835,0.678,0.4007
300190,0.4525,0.7826,0.675,0.4395
000159,0.4497,0.7821,0.6478,0.4888
603912,0.4392,0.7821,0.5896,0.549
002481,0.4877,0.7818,0.6377,0.4984
300605,0.4629,0.7816,0.5962,0.6213
300881,0.4225,0.7815,0.6666,0.5956
301008,0.291,0.7812,0.6537,0.5028
002550,0.442,0.7812,0.6594,0.4576
002192,0.499,0.7802,0.6439,0.4443
600605,0.4472,0.7801,0.628,0.5679
000633,0.4669,0.7796,0.6028,0.5871
300328,0.5065,0.7796,0.6104,0.6779
000671,0.4126,0.7792,0.5868,0.6047
300022,0.4647,0.779,0.6825,0.4041
002514,0.4636,0.779,0.6928,0.5545
000058,0.4565,0.7784,0.6193,0.5624
688022,0.4744,0.7782,0.6865,0.439
600986,0.4768,0.7782,0.6036,0.5892
301007,0.2933,0.7778,0.6153,0.6163
605186,0.4491,0.7778,0.6768,0.4957
600064,0.4316,0.7765,0.6759,0.5248
300923,0.3588,0.7763,0.6922,0.5611
002771,0.4667,0.7762,0.6375,0.4783
300506,0.4904,0.775,0.6252,0.4865
300267,0.4232,0.7745,0.7497,0.359
000807,0.4546,0.7745,0.64,0.5927
300505,0.4476,0.7745,0.7519,0.4511
300635,0.4623,0.7741,0.9075,0.5432
002208,0.4483,0.7741,0.7271,0.4705
300950,0.3859,0.7738,0.6674,0.4767
601778,0.4544,0.7738,0.6408,0.4893
300512,0.4497,0.7736,0.7585,0.5264
002785,0.4761,0.7736,0.6111,0.6558
300437,0.4073,0.7733,0.734,0.5291
605136,0.4078,0.7727,0.6404,0.5946
600610,0.4214,0.7727,0.7219,0.4998
600717,0.4332,0.7726,0.6056,0.5575
603368,0.4371,0.7726,1.0021,0.5107
002197,0.443,0.7725,0.6197,0.5379
300808,0.4577,0.7722,0.705,0.5895
300613,0.4368,0.7722,0.6089,0.6023
603195,0.5056,0.772,0.6206,0.5294
603789,0.4952,0.7717,0.6142,0.6369
300863,0.4091,0.7708,0.7438,0.5507
002980,0.4548,0.7707,0.6642,0.573
600103,0.5015,0.7704,0.6397,0.4891
300003,0.4612,0.7702,0.6517,0.4905
002194,0.4785,0.7699,0.5948,0.6028
601011,0.4956,0.7699,0.6142,0.5588
300875,0.4191,0.7692,0.6126,0.6398
603266,0.4905,0.7691,0.6361,0.5719
603439,0.4829,0.7685,0.6452,0.4891
000959,0.4794,0.7679,0.6775,0.5037
605108,0.4575,0.7674,0.6164,0.6329
600363,0.4874,0.7673,0.5926,0.5766
300615,0.434,0.7669,0.6925,0.4216
003042,0.3447,0.7667,0.6425,0.5221
600604,0.4904,0.7667,0.59,0.6062
300730,0.4549,0.7663,0.6581,0.6121
300749,0.4381,0.7663,0.6749,0.6195
600249,0.4658,0.7656,0.6628,0.5415
300840,0.3819,0.7653,0.8163,0.6373
002333,0.4712,0.765,0.6335,0.5334
